index_code,con_code,in_date,out_date,is_new,industry_name,level,ts_code,name,list_date,delist_date
801030.SI,603026.SH,20150605,,Y,化工,L1,603026.SH,石大胜华,20150529,
801030.SI,601163.SH,20160920,,Y,化工,L1,601163.SH,三角轮胎,20160909,
801030.SI,603067.SH,20160922,,Y,化工,L1,603067.SH,振华股份,20160913,
801030.SI,300522.SZ,20160712,,Y,化工,L1,300522.SZ,世名科技,20160705,
801030.SI,601966.SH,20160713,,Y,化工,L1,601966.SH,玲珑轮胎,20160706,
801030.SI,603737.SH,20160614,,Y,化工,L1,603737.SH,三棵树,20160603,
801030.SI,002805.SZ,20160714,,Y,化工,L1,002805.SZ,丰元股份,20160707,
801030.SI,000159.SZ,20160701,,Y,化工,L1,000159.SZ,国际实业,20000926,
801030.SI,002810.SZ,20160902,,Y,化工,L1,002810.SZ,山东赫达,20160826,
801030.SI,002809.SZ,20160830,,Y,化工,L1,002809.SZ,红墙股份,20160823,
801030.SI,002778.SZ,20160113,,Y,化工,L1,002778.SZ,高科石化,20160106,
801030.SI,300539.SZ,20160906,,Y,化工,L1,300539.SZ,横河模具,20160830,
801030.SI,300537.SZ,20160906,,Y,化工,L1,300537.SZ,广信材料,20160830,
801030.SI,002802.SZ,20160706,,Y,化工,L1,002802.SZ,洪汇新材,20160629,
801030.SI,603928.SH,20161219,,Y,化工,L1,603928.SH,兴业股份,20161212,
801030.SI,300505.SZ,20160325,,Y,化工,L1,300505.SZ,川金诺,20160315,
801030.SI,603798.SH,20160413,,Y,化工,L1,603798.SH,康普顿,20160406,
801030.SI,300586.SZ,20170111,,Y,化工,L1,300586.SZ,美联新材,20170104,
801030.SI,300568.SZ,20161208,,Y,化工,L1,300568.SZ,星源材质,20161201,
801030.SI,603033.SH,20161214,,Y,化工,L1,603033.SH,三维股份,20161207,
801030.SI,300596.SZ,20170126,,Y,化工,L1,300596.SZ,利安隆,20170119,
801030.SI,603991.SH,20170315,,Y,化工,L1,603991.SH,至正股份,20170308,
801030.SI,603630.SH,20170320,,Y,化工,L1,603630.SH,拉芳家化,20170313,
801030.SI,300587.SZ,20170112,,Y,化工,L1,300587.SZ,天铁股份,20170105,
801030.SI,002838.SZ,20170113,,Y,化工,L1,002838.SZ,道恩股份,20170106,
801030.SI,603266.SH,20170117,,Y,化工,L1,603266.SH,天龙股份,20170110,
801030.SI,300610.SZ,20170220,,Y,化工,L1,300610.SZ,晨化股份,20170213,
801030.SI,603330.SH,20170220,,Y,化工,L1,603330.SH,上海天洋,20170213,
801030.SI,603615.SH,20170220,,Y,化工,L1,603615.SH,茶花股份,20170213,
801030.SI,603639.SH,20170119,,Y,化工,L1,603639.SH,海利尔,20170112,
801030.SI,603133.SH,20170327,,Y,化工,L1,603133.SH,碳元科技,20170320,
801030.SI,601500.SH,20160926,,Y,化工,L1,601500.SH,通用股份,20160919,
801030.SI,300699.SZ,20170908,,Y,化工,L1,300699.SZ,光威复材,20170901,
801030.SI,603585.SH,20161221,,Y,化工,L1,603585.SH,苏利股份,20161214,
801030.SI,603879.SH,20170621,,Y,化工,L1,603879.SH,永悦科技,20170614,
801030.SI,300575.SZ,20161227,,Y,化工,L1,300575.SZ,中旗股份,20161220,
801030.SI,603822.SH,20160506,,Y,化工,L1,603822.SH,嘉澳环保,20160428,
801030.SI,603938.SH,20170705,,Y,化工,L1,603938.SH,三孚股份,20170628,
801030.SI,603360.SH,20170213,,Y,化工,L1,603360.SH,百傲化学,20170206,
801030.SI,300576.SZ,20161227,,Y,化工,L1,300576.SZ,容大感光,20161220,
801030.SI,603823.SH,20161227,,Y,化工,L1,603823.SH,百合花,20161220,
801030.SI,002886.SZ,20170704,,Y,化工,L1,002886.SZ,沃特股份,20170627,
801030.SI,300530.SZ,20160816,,Y,化工,L1,300530.SZ,达志科技,20160809,
801030.SI,603299.SH,20160315,,Y,化工,L1,603299.SH,苏盐井神,20151231,
801030.SI,002263.SZ,20160219,,Y,化工,L1,002263.SZ,*ST东南,20080728,
801030.SI,002827.SZ,20161216,,Y,化工,L1,002827.SZ,高争民爆,20161209,
801030.SI,000990.SZ,20170703,,Y,化工,L1,000990.SZ,诚志股份,20000706,
801030.SI,002825.SZ,20170703,,Y,化工,L1,002825.SZ,纳尔股份,20161129,
801030.SI,300261.SZ,20170703,,Y,化工,L1,300261.SZ,雅本化学,20110906,
801030.SI,300446.SZ,20170703,,Y,化工,L1,300446.SZ,乐凯新材,20150423,
801030.SI,600277.SH,20170703,,Y,化工,L1,600277.SH,亿利洁能,20000725,
801030.SI,600346.SH,20170703,,Y,化工,L1,600346.SH,恒力石化,20010820,
801030.SI,600714.SH,20170703,,Y,化工,L1,600714.SH,金瑞矿业,19960606,
801030.SI,300655.SZ,20170601,,Y,化工,L1,300655.SZ,晶瑞股份,20170523,
801030.SI,603217.SH,20190628,,Y,化工,L1,603217.SH,元利科技,20190620,
801030.SI,300758.SZ,20190301,,Y,化工,L1,300758.SZ,七彩化学,20190222,
801030.SI,300777.SZ,20190523,,Y,化工,L1,300777.SZ,中简科技,20190516,
801030.SI,000301.SZ,20190708,,Y,化工,L1,000301.SZ,东方盛虹,20000529,
801030.SI,000881.SZ,20190708,,Y,化工,L1,000881.SZ,中广核技,19980902,
801030.SI,000893.SZ,20190708,,Y,化工,L1,000893.SZ,东凌国际,19981224,
801030.SI,002341.SZ,20190708,,Y,化工,L1,002341.SZ,新纶科技,20100122,
801030.SI,002545.SZ,20190708,,Y,化工,L1,002545.SZ,东方铁塔,20110211,
801030.SI,300035.SZ,20190708,,Y,化工,L1,300035.SZ,中科电气,20091225,
801030.SI,300072.SZ,20190708,,Y,化工,L1,300072.SZ,三聚环保,20100427,
801030.SI,300731.SZ,20190708,,Y,化工,L1,300731.SZ,科创新源,20171208,
801030.SI,600165.SH,20190708,,Y,化工,L1,600165.SH,新日恒力,19980529,
801030.SI,600803.SH,20190708,,Y,化工,L1,600803.SH,新奥股份,19940103,
801030.SI,603725.SH,20190708,,Y,化工,L1,603725.SH,天安新材,20170906,
801030.SI,300690.SZ,20170815,,Y,化工,L1,300690.SZ,双一科技,20170808,
801030.SI,603580.SH,20170605,,Y,化工,L1,603580.SH,艾艾精工,20170525,
801030.SI,603078.SH,20170417,,Y,化工,L1,603078.SH,江化微,20170410,
801030.SI,603906.SH,20170417,,Y,化工,L1,603906.SH,龙蟠科技,20170410,
801030.SI,300717.SZ,20171113,,Y,化工,L1,300717.SZ,华信新材,20171106,
801030.SI,603110.SH,20171020,,Y,化工,L1,603110.SH,东方材料,20171013,
801030.SI,603225.SH,20170425,,Y,化工,L1,603225.SH,新凤鸣,20170418,
801030.SI,300637.SZ,20170419,,Y,化工,L1,300637.SZ,扬帆新材,20170412,
801030.SI,603086.SH,20170518,,Y,化工,L1,603086.SH,先达股份,20170511,
801030.SI,300727.SZ,20171204,,Y,化工,L1,300727.SZ,润禾材料,20171127,
801030.SI,300721.SZ,20171122,,Y,化工,L1,300721.SZ,怡达股份,20171115,
801030.SI,603605.SH,20171122,,Y,化工,L1,603605.SH,珀莱雅,20171115,
801030.SI,002915.SZ,20171212,,Y,化工,L1,002915.SZ,中欣氟材,20171205,
801030.SI,002919.SZ,20171225,,Y,化工,L1,002919.SZ,名臣健康,20171218,
801030.SI,300665.SZ,20170620,,Y,化工,L1,300665.SZ,飞鹿股份,20170613,
801030.SI,600929.SH,20180404,,Y,化工,L1,600929.SH,湖南盐业,20180326,
801030.SI,300740.SZ,20180222,,Y,化工,L1,300740.SZ,御家汇,20180208,
801030.SI,603041.SH,20170410,,Y,化工,L1,603041.SH,美思德,20170330,
801040.SI,000761.SZ,19980115,,Y,钢铁,L1,000761.SZ,本钢板材,19980115,
801040.SI,600117.SH,19971015,,Y,钢铁,L1,600117.SH,西宁特钢,19971015,
801040.SI,600231.SH,20000511,,Y,钢铁,L1,600231.SH,凌钢股份,20000511,
801040.SI,600010.SH,20010309,,Y,钢铁,L1,600010.SH,包钢股份,20010309,
801040.SI,600569.SH,20010820,,Y,钢铁,L1,600569.SH,安阳钢铁,20010820,
801040.SI,600307.SH,20001220,,Y,钢铁,L1,600307.SH,酒钢宏兴,20001220,
801040.SI,600126.SH,19980311,,Y,钢铁,L1,600126.SH,杭钢股份,19980311,
801040.SI,600581.SH,20020816,,Y,钢铁,L1,600581.SH,八一钢铁,20020816,
801040.SI,002075.SZ,20111010,,Y,钢铁,L1,002075.SZ,沙钢股份,20061025,
801040.SI,000959.SZ,19991216,,Y,钢铁,L1,000959.SZ,首钢股份,19991216,
801040.SI,002443.SZ,20121008,,Y,钢铁,L1,002443.SZ,金洲管道,20100706,
801040.SI,002478.SZ,20121008,,Y,钢铁,L1,002478.SZ,常宝股份,20100921,
801040.SI,000898.SZ,19971225,,Y,钢铁,L1,000898.SZ,鞍钢股份,19971225,
801040.SI,000717.SZ,19970508,,Y,钢铁,L1,000717.SZ,韶钢松山,19970508,
801040.SI,600019.SH,20001212,,Y,钢铁,L1,600019.SH,宝钢股份,20001212,
801040.SI,600808.SH,19940106,,Y,钢铁,L1,600808.SH,马钢股份,19940106,
801040.SI,600507.SH,20070703,,Y,钢铁,L1,600507.SH,方大特钢,20030930,
801040.SI,002110.SZ,20070205,,Y,钢铁,L1,002110.SZ,三钢闽光,20070126,
801040.SI,601003.SH,20070307,,Y,钢铁,L1,601003.SH,柳钢股份,20070227,
801040.SI,000825.SZ,19981021,,Y,钢铁,L1,000825.SZ,太钢不锈,19981021,
801040.SI,600022.SH,20040629,,Y,钢铁,L1,600022.SH,山东钢铁,20040629,
801040.SI,600282.SH,20000919,,Y,钢铁,L1,600282.SH,南钢股份,20000919,
801040.SI,000708.SZ,19970326,,Y,钢铁,L1,000708.SZ,中信特钢,19970326,
801040.SI,600782.SH,20090602,,Y,钢铁,L1,600782.SH,新钢股份,19961225,
801040.SI,000778.SZ,20090602,,Y,钢铁,L1,000778.SZ,新兴铸管,19970606,
801040.SI,002318.SZ,20091221,,Y,钢铁,L1,002318.SZ,久立特材,20091211,
801040.SI,000709.SZ,19970416,,Y,钢铁,L1,000709.SZ,河钢股份,19970416,
801040.SI,000932.SZ,19990803,,Y,钢铁,L1,000932.SZ,华菱钢铁,19990803,
801040.SI,002756.SZ,20150522,,Y,钢铁,L1,002756.SZ,永兴材料,20150515,
801040.SI,603878.SH,20161226,,Y,钢铁,L1,603878.SH,武进不锈,20161219,
801040.SI,601005.SH,20180201,,Y,钢铁,L1,601005.SH,重庆钢铁,20070228,
801050.SI,300328.SZ,20180716,,Y,有色金属,L1,300328.SZ,宜安科技,20120619,
801050.SI,300748.SZ,20181008,,Y,有色金属,L1,300748.SZ,金力永磁,20180921,
801050.SI,603876.SH,20180425,,Y,有色金属,L1,603876.SH,鼎胜新材,20180418,
801050.SI,603260.SH,20171106,,Y,有色金属,L1,603260.SH,合盛硅业,20171030,
801050.SI,300697.SZ,20170914,,Y,有色金属,L1,300697.SZ,电工合金,20170907,
801050.SI,603527.SH,20170914,,Y,有色金属,L1,603527.SH,众源新材,20170907,
801050.SI,603612.SH,20170725,,Y,有色金属,L1,603612.SH,索通发展,20170718,
801050.SI,002056.SZ,20190708,,Y,有色金属,L1,002056.SZ,横店东磁,20060802,
801050.SI,603115.SH,20190816,,Y,有色金属,L1,603115.SH,海星股份,20190809,
801050.SI,603003.SH,20190708,,Y,有色金属,L1,603003.SH,龙宇燃油,20120817,
801050.SI,603978.SH,20170814,,Y,有色金属,L1,603978.SH,深圳新星,20170807,
801050.SI,603399.SH,20120831,,Y,有色金属,L1,603399.SH,吉翔股份,20120824,
801050.SI,600595.SH,20020626,,Y,有色金属,L1,600595.SH,*ST中孚,20020626,
801050.SI,000758.SZ,20051010,,Y,有色金属,L1,000758.SZ,中色股份,19970416,
801050.SI,000426.SZ,20120702,,Y,有色金属,L1,000426.SZ,兴业矿业,19960828,
801050.SI,000603.SZ,20120702,,Y,有色金属,L1,000603.SZ,盛达资源,19960823,
801050.SI,600711.SH,20120702,,Y,有色金属,L1,600711.SH,盛屯矿业,19960531,
801050.SI,000878.SZ,19980602,,Y,有色金属,L1,000878.SZ,云南铜业,19980602,
801050.SI,000795.SZ,19970808,,Y,有色金属,L1,000795.SZ,英洛华,19970808,
801050.SI,600549.SH,20021107,,Y,有色金属,L1,600549.SH,厦门钨业,20021107,
801050.SI,000630.SZ,19961120,,Y,有色金属,L1,000630.SZ,铜陵有色,19961120,
801050.SI,603993.SH,20121016,,Y,有色金属,L1,603993.SH,洛阳钼业,20121009,
801050.SI,600362.SH,20020111,,Y,有色金属,L1,600362.SH,江西铜业,20020111,
801050.SI,600980.SH,20040512,,Y,有色金属,L1,600980.SH,北矿科技,20040512,
801050.SI,600111.SH,19970924,,Y,有色金属,L1,600111.SH,北方稀土,19970924,
801050.SI,601388.SH,20120502,,Y,有色金属,L1,601388.SH,怡球资源,20120423,
801050.SI,600459.SH,20030516,,Y,有色金属,L1,600459.SH,贵研铂业,20030516,
801050.SI,600961.SH,20040830,,Y,有色金属,L1,600961.SH,株冶集团,20040830,
801050.SI,600531.SH,20020730,,Y,有色金属,L1,600531.SH,豫光金铅,20020730,
801050.SI,000657.SZ,20130218,,Y,有色金属,L1,000657.SZ,中钨高新,19961205,
801050.SI,000831.SZ,20130218,,Y,有色金属,L1,000831.SZ,五矿稀土,19980911,
801050.SI,002130.SZ,20111010,,Y,有色金属,L1,002130.SZ,沃尔核材,20070420,
801050.SI,002167.SZ,20111010,,Y,有色金属,L1,002167.SZ,东方锆业,20070913,
801050.SI,600311.SH,20111010,,Y,有色金属,L1,600311.SH,荣华实业,20010626,
801050.SI,600490.SH,20111010,,Y,有色金属,L1,600490.SH,鹏欣资源,20030626,
801050.SI,600516.SH,20111010,,Y,有色金属,L1,600516.SH,方大炭素,20020830,
801050.SI,600497.SH,20040420,,Y,有色金属,L1,600497.SH,驰宏锌锗,20040420,
801050.SI,000612.SZ,19960926,,Y,有色金属,L1,000612.SZ,焦作万方,19960926,
801050.SI,000962.SZ,20000120,,Y,有色金属,L1,000962.SZ,东方钽业,20000120,
801050.SI,600489.SH,20030814,,Y,有色金属,L1,600489.SH,中金黄金,20030814,
801050.SI,600255.SH,20001122,,Y,有色金属,L1,600255.SH,梦舟股份,20001122,
801050.SI,600547.SH,20030828,,Y,有色金属,L1,600547.SH,山东黄金,20030828,
801050.SI,600219.SH,20050701,,Y,有色金属,L1,600219.SH,南山铝业,19991223,
801050.SI,600888.SH,19960215,,Y,有色金属,L1,600888.SH,新疆众和,19960215,
801050.SI,600331.SH,20050701,,Y,有色金属,L1,600331.SH,宏达股份,20011220,
801050.SI,000960.SZ,20000221,,Y,有色金属,L1,000960.SZ,锡业股份,20000221,
801050.SI,601600.SH,20070515,,Y,有色金属,L1,601600.SH,中国铝业,20070430,
801050.SI,601958.SH,20080425,,Y,有色金属,L1,601958.SH,金钼股份,20080417,
801050.SI,002501.SZ,20101125,,Y,有色金属,L1,002501.SZ,*ST利源,20101117,
801050.SI,002057.SZ,20070703,,Y,有色金属,L1,002057.SZ,中钢天源,20060802,
801050.SI,600338.SH,20070703,,Y,有色金属,L1,600338.SH,西藏珠峰,20001227,
801050.SI,002160.SZ,20070829,,Y,有色金属,L1,002160.SZ,常铝股份,20070821,
801050.SI,002114.SZ,20070302,,Y,有色金属,L1,002114.SZ,罗平锌电,20070215,
801050.SI,002155.SZ,20070824,,Y,有色金属,L1,002155.SZ,湖南黄金,20070816,
801050.SI,000969.SZ,20000529,,Y,有色金属,L1,000969.SZ,安泰科技,20000529,
801050.SI,000060.SZ,19970123,,Y,有色金属,L1,000060.SZ,中金岭南,19970123,
801050.SI,600768.SH,20020924,,Y,有色金属,L1,600768.SH,宁波富邦,19961111,
801050.SI,002237.SZ,20080528,,Y,有色金属,L1,002237.SZ,恒邦股份,20080520,
801050.SI,600456.SH,20020412,,Y,有色金属,L1,600456.SH,宝钛股份,20020412,
801050.SI,002203.SZ,20080124,,Y,有色金属,L1,002203.SZ,海亮股份,20080116,
801050.SI,601168.SH,20070720,,Y,有色金属,L1,601168.SH,西部矿业,20070712,
801050.SI,601899.SH,20080507,,Y,有色金属,L1,601899.SH,紫金矿业,20080425,
801050.SI,002171.SZ,20071008,,Y,有色金属,L1,002171.SZ,楚江新材,20070921,
801050.SI,600330.SH,20010118,,Y,有色金属,L1,600330.SH,天通股份,20010118,
801050.SI,002540.SZ,20110215,,Y,有色金属,L1,002540.SZ,亚太科技,20110118,
801050.SI,601137.SH,20110215,,Y,有色金属,L1,601137.SH,博威合金,20110127,
801050.SI,000807.SZ,19980408,,Y,有色金属,L1,000807.SZ,云铝股份,19980408,
801050.SI,002182.SZ,20071121,,Y,有色金属,L1,002182.SZ,云海金属,20071113,
801050.SI,000688.SZ,20130701,,Y,有色金属,L1,000688.SZ,国城矿业,19970120,
801050.SI,000975.SZ,20130701,,Y,有色金属,L1,000975.SZ,银泰黄金,20000608,
801050.SI,600392.SH,20130701,,Y,有色金属,L1,600392.SH,盛和资源,20030529,
801050.SI,600687.SH,20130701,,Y,有色金属,L1,600687.SH,*ST刚泰,19931108,
801050.SI,600766.SH,20130701,,Y,有色金属,L1,600766.SH,园城黄金,19961028,
801050.SI,600988.SH,20130701,,Y,有色金属,L1,600988.SH,赤峰黄金,20040414,
801050.SI,002149.SZ,20070820,,Y,有色金属,L1,002149.SZ,西部材料,20070810,
801050.SI,002466.SZ,20100908,,Y,有色金属,L1,002466.SZ,天齐锂业,20100831,
801050.SI,601677.SH,20110926,,Y,有色金属,L1,601677.SH,明泰铝业,20110919,
801050.SI,002340.SZ,20100201,,Y,有色金属,L1,002340.SZ,格林美,20100122,
801050.SI,300337.SZ,20120725,,Y,有色金属,L1,300337.SZ,银邦股份,20120718,
801050.SI,002295.SZ,20091015,,Y,有色金属,L1,002295.SZ,精艺股份,20090929,
801050.SI,300224.SZ,20110608,,Y,有色金属,L1,300224.SZ,正海磁材,20110531,
801050.SI,002378.SZ,20100409,,Y,有色金属,L1,002378.SZ,章源钨业,20100331,
801050.SI,002379.SZ,20100409,,Y,有色金属,L1,002379.SZ,宏创控股,20100331,
801050.SI,300127.SZ,20101021,,Y,有色金属,L1,300127.SZ,银河磁体,20101013,
801050.SI,002428.SZ,20100621,,Y,有色金属,L1,002428.SZ,云南锗业,20100608,
801050.SI,002578.SZ,20110506,,Y,有色金属,L1,002578.SZ,闽发铝业,20110428,
801050.SI,000970.SZ,20100602,,Y,有色金属,L1,000970.SZ,中科三环,20000420,
801050.SI,600259.SH,20100602,,Y,有色金属,L1,600259.SH,广晟有色,20000525,
801050.SI,600366.SH,20100602,,Y,有色金属,L1,600366.SH,宁波韵升,20001030,
801050.SI,002716.SZ,20140211,,Y,有色金属,L1,002716.SZ,ST金贵,20140128,
801050.SI,600114.SH,20140211,,Y,有色金属,L1,600114.SH,东睦股份,20040511,
801050.SI,002460.SZ,20100818,,Y,有色金属,L1,002460.SZ,赣锋锂业,20100810,
801050.SI,601069.SH,20150129,,Y,有色金属,L1,601069.SH,西部黄金,20150122,
801050.SI,603799.SH,20150205,,Y,有色金属,L1,603799.SH,华友钴业,20150129,
801050.SI,603688.SH,20141107,,Y,有色金属,L1,603688.SH,石英股份,20141031,
801050.SI,000751.SZ,20140807,,Y,有色金属,L1,000751.SZ,锌业股份,19970626,
801050.SI,300395.SZ,20141201,,Y,有色金属,L1,300395.SZ,菲利华,20140910,
801050.SI,300489.SZ,20150708,,Y,有色金属,L1,300489.SZ,中飞股份,20150701,
801050.SI,600206.SH,20160701,,Y,有色金属,L1,600206.SH,有研新材,19990319,
801050.SI,600615.SH,20160701,,Y,有色金属,L1,600615.SH,丰华股份,19920910,
801050.SI,600614.SH,20160701,,Y,有色金属,L1,600614.SH,*ST鹏起,19920828,
801050.SI,000933.SZ,20160701,,Y,有色金属,L1,000933.SZ,神火股份,19990831,
801050.SI,002806.SZ,20160802,,Y,有色金属,L1,002806.SZ,华锋股份,20160726,
801050.SI,600385.SH,20160701,,Y,有色金属,L1,600385.SH,*ST金泰,20010723,
801050.SI,601020.SH,20160325,,Y,有色金属,L1,601020.SH,华钰矿业,20160316,
801050.SI,300618.SZ,20170313,,Y,有色金属,L1,300618.SZ,寒锐钴业,20170306,
801050.SI,002842.SZ,20170126,,Y,有色金属,L1,002842.SZ,翔鹭钨业,20170119,
801050.SI,601212.SH,20170222,,Y,有色金属,L1,601212.SH,白银有色,20170215,
801050.SI,002824.SZ,20170119,,Y,有色金属,L1,002824.SZ,和胜股份,20170112,
801050.SI,000633.SZ,20160219,,Y,有色金属,L1,000633.SZ,合金投资,19961112,
801050.SI,603663.SH,20160808,,Y,有色金属,L1,603663.SH,三祥新材,20160801,
801050.SI,603045.SH,20180524,,Y,有色金属,L1,603045.SH,福达合金,20180517,
801050.SI,603826.SH,20170421,,Y,有色金属,L1,603826.SH,坤彩科技,20170414,
801710.SI,002623.SZ,20140221,,Y,建筑材料,L1,002623.SZ,亚玛顿,20111013,
801710.SI,601636.SH,20140221,,Y,建筑材料,L1,601636.SH,旗滨集团,20110812,
801710.SI,601865.SH,20190222,,Y,建筑材料,L1,601865.SH,福莱特,20190215,
801710.SI,002043.SZ,20140221,,Y,建筑材料,L1,002043.SZ,兔宝宝,20050510,
801710.SI,000789.SZ,20140221,,Y,建筑材料,L1,000789.SZ,万年青,19970923,
801710.SI,000619.SZ,20140221,,Y,建筑材料,L1,000619.SZ,海螺型材,19961023,
801710.SI,000023.SZ,20140221,,Y,建筑材料,L1,000023.SZ,深天地A,19930429,
801710.SI,002088.SZ,20140221,,Y,建筑材料,L1,002088.SZ,鲁阳节能,20061130,
801710.SI,300715.SZ,20171102,,Y,建筑材料,L1,300715.SZ,凯伦股份,20171026,
801710.SI,600326.SH,20190708,,Y,建筑材料,L1,600326.SH,西藏天路,20010116,
801710.SI,601992.SH,20190708,,Y,建筑材料,L1,601992.SH,金隅集团,20110301,
801710.SI,002225.SZ,20140221,,Y,建筑材料,L1,002225.SZ,濮耐股份,20080425,
801710.SI,002233.SZ,20140221,,Y,建筑材料,L1,002233.SZ,塔牌集团,20080516,
801710.SI,002271.SZ,20140221,,Y,建筑材料,L1,002271.SZ,东方雨虹,20080910,
801710.SI,002302.SZ,20140221,,Y,建筑材料,L1,002302.SZ,西部建设,20091103,
801710.SI,002333.SZ,20140221,,Y,建筑材料,L1,002333.SZ,*ST罗普,20100112,
801710.SI,000012.SZ,20140221,,Y,建筑材料,L1,000012.SZ,南玻A,19920228,
801710.SI,000401.SZ,20140221,,Y,建筑材料,L1,000401.SZ,冀东水泥,19960614,
801710.SI,000672.SZ,20140221,,Y,建筑材料,L1,000672.SZ,上峰水泥,19961218,
801710.SI,000786.SZ,20140221,,Y,建筑材料,L1,000786.SZ,北新建材,19970606,
801710.SI,000877.SZ,20140221,,Y,建筑材料,L1,000877.SZ,天山股份,19990107,
801710.SI,000935.SZ,20140221,,Y,建筑材料,L1,000935.SZ,四川双马,19990824,
801710.SI,002066.SZ,20140221,,Y,建筑材料,L1,002066.SZ,瑞泰科技,20060823,
801710.SI,002082.SZ,20140221,,Y,建筑材料,L1,002082.SZ,万邦德,20061120,
801710.SI,002162.SZ,20140221,,Y,建筑材料,L1,002162.SZ,悦心健康,20070823,
801710.SI,002163.SZ,20140221,,Y,建筑材料,L1,002163.SZ,中航三鑫,20070823,
801710.SI,002372.SZ,20140221,,Y,建筑材料,L1,002372.SZ,伟星新材,20100318,
801710.SI,002392.SZ,20140221,,Y,建筑材料,L1,002392.SZ,北京利尔,20100423,
801710.SI,002398.SZ,20140221,,Y,建筑材料,L1,002398.SZ,垒知集团,20100506,
801710.SI,002457.SZ,20140221,,Y,建筑材料,L1,002457.SZ,青龙管业,20100803,
801710.SI,002596.SZ,20140221,,Y,建筑材料,L1,002596.SZ,海南瑞泽,20110707,
801710.SI,002641.SZ,20140221,,Y,建筑材料,L1,002641.SZ,永高股份,20111208,
801710.SI,002652.SZ,20140221,,Y,建筑材料,L1,002652.SZ,扬子新材,20120119,
801710.SI,002671.SZ,20140221,,Y,建筑材料,L1,002671.SZ,龙泉股份,20120426,
801710.SI,002694.SZ,20140221,,Y,建筑材料,L1,002694.SZ,顾地科技,20120816,
801710.SI,002718.SZ,20140221,,Y,建筑材料,L1,002718.SZ,友邦吊顶,20140128,
801710.SI,300093.SZ,20140221,,Y,建筑材料,L1,300093.SZ,金刚玻璃,20100708,
801710.SI,300117.SZ,20140221,,Y,建筑材料,L1,300117.SZ,嘉寓股份,20100902,
801710.SI,300198.SZ,20140221,,Y,建筑材料,L1,300198.SZ,纳川股份,20110407,
801710.SI,300234.SZ,20140221,,Y,建筑材料,L1,300234.SZ,开尔新材,20110622,
801710.SI,600321.SH,20140221,,Y,建筑材料,L1,600321.SH,ST正源,20010524,
801710.SI,600425.SH,20140221,,Y,建筑材料,L1,600425.SH,青松建化,20030724,
801710.SI,600449.SH,20140221,,Y,建筑材料,L1,600449.SH,宁夏建材,20030829,
801710.SI,600585.SH,20140221,,Y,建筑材料,L1,600585.SH,海螺水泥,20020207,
801710.SI,600586.SH,20140221,,Y,建筑材料,L1,600586.SH,金晶科技,20020815,
801710.SI,600668.SH,20140221,,Y,建筑材料,L1,600668.SH,尖峰集团,19930728,
